curated_smiles,receptor,pChEMBL,molecule_chembl_id
C#CCOc1c(OC)cc2c3c1-c1cc(N)ccc1CC3N(C)CC2,D2,6.3655227298392685,CHEMBL4636589
C#CCOc1c(OC)cc2c3c1-c1cc(NC(=O)CCC)ccc1CC3N(C)CC2,5HT1A,6.17979854051436,CHEMBL4636165
C#CCOc1c(OC)cc2c3c1-c1cc(NC(=O)CCC)ccc1CC3N(C)CC2,5HT2A,5.983802646487561,CHEMBL4636165
C#CCOc1c(OC)cc2c3c1-c1cc(NC(=O)CCC)ccc1CC3N(C)CC2,5HT6,6.450996737974212,CHEMBL4636165
C#CCOc1c(OC)cc2c3c1-c1cc(NC(C)=O)ccc1CC3N(C)CC2,5HT2A,5.895512888687605,CHEMBL4633772
C#CCOc1c(OC)cc2c3c1-c1cc(NC(C)=O)ccc1CC3N(C)CC2,D2,6.068542129310995,CHEMBL4633772
C#CCOc1c(OC)cc2c3c1-c1cc(NC(N)=O)ccc1CC3N(C)CC2,5HT1A,6.040481623027002,CHEMBL4640332
C#CCOc1c(OC)cc2c3c1-c1cc(NC(N)=O)ccc1CC3N(C)CC2,5HT6,6.3872161432802645,CHEMBL4640332
C#CCOc1c(OC)cc2c3c1-c1cc(NS(C)(=O)=O)ccc1CC3N(C)CC2,5HT1A,6.291579099865287,CHEMBL4632872
C#CCOc1c(OC)cc2c3c1-c1cc(NS(C)(=O)=O)ccc1CC3N(C)CC2,5HT2A,5.875821944525325,CHEMBL4632872
C#CCOc1c(OC)cc2c3c1-c1cc(NS(C)(=O)=O)ccc1CC3N(C)CC2,5HT6,6.661543506395395,CHEMBL4632872
C#CCOc1c(OC)cc2c3c1-c1cc([N+](=O)[O-])ccc1CC3N(C)CC2,5HT1A,6.686132779630847,CHEMBL4638749
C#CCOc1c(OC)cc2c3c1-c1cc([N+](=O)[O-])ccc1CC3N(C)CC2,D2,5.688670047696206,CHEMBL4638749
C#CCOc1ccc(-c2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2)cc1,D2,6.253361616664441,CHEMBL4794870
C#CCOc1ccc(/C=C/C(=O)c2ccc(-n3ccnc3)cc2)cc1OC,Kappa,4.825358807339551,CHEMBL4790971
C#CCOc1ccc(/C=C/C(=O)c2ccc(C(C)C)cc2)cc1CC=C,Kappa,4.926281649653878,CHEMBL4788616
C#CCOc1ccc(/C=C/C(=O)c2ccc(C)cc2)cc1OC,Kappa,4.301029995663981,CHEMBL4752985
C#CCOc1ccc(/C=C/C(=O)c2ccc(CC=C(C)C)cc2)cc1OC,Kappa,4.301029995663981,CHEMBL4795865
C#CCOc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,Kappa,5.062983892535186,CHEMBL4799617
C#CCOc1ccc(/C=C/C(=O)c2ccc3c(c2)OCO3)cc1OC,Kappa,4.301029995663981,CHEMBL4780881
C#CCOc1ccc(/C=C/C(=O)c2cccc(Br)c2)cc1OC,Kappa,4.819300798703965,CHEMBL4750697
C#CCOc1ccc(/C=C/C(=O)c2cccc(C)c2)cc1OC,Kappa,5.05453141486818,CHEMBL4757519
C#CCOc1ccc(/C=C/C(=O)c2cccc(OC)c2)cc1OC,Kappa,5.252588192113577,CHEMBL4754919
C#CCOc1ccc(/C=C/C(=O)c2ccccc2C)cc1OC,Kappa,5.158015195409886,CHEMBL4758691
C#CCOc1ccc(/C=C/C(=O)c2cccn2C)cc1OC,Kappa,4.301029995663981,CHEMBL4758411
C#CCOc1ccc(/C=C/C(=O)c2ccn(C)c2)cc1OC,Kappa,4.301029995663981,CHEMBL4785881
C#CCOc1ccc(C(=O)/C=C/c2ccc(OCC=C)c(OC)c2)cc1CC=C,Kappa,4.301029995663981,CHEMBL4759956
C#CCOc1ccc(C(C)=O)cc1CC=C,Kappa,4.417936637088292,CHEMBL4799673
C#CCOc1ccc(C(CC(=O)c2cccc(Br)c2)CC(=O)c2cccc(Br)c2)cc1OC,Kappa,4.301029995663981,CHEMBL4749892
C#CCOc1ccc(C(CC(=O)c2cccc(C)c2)CC(=O)c2cccc(C)c2)cc1OC,Kappa,4.301029995663981,CHEMBL4762878
C#CCOc1ccc(C=O)cc1OC,Kappa,4.301029995663981,CHEMBL4787440
C#CCOc1ccc(CN2CCN(c3ccccc3OC)CC2)cc1OC,D2,7.137330092045131,CHEMBL4250062
C#CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,5HT2A,5.997833938243492,CHEMBL3416049
C#CCOc1ccc(N)cc1C(=O)NCCCC,5HT1A,4.522878745280337,CHEMBL2107094
C#CCOc1ccc(N)cc1C(=O)NCCCC,5HT2A,4.52287946910568,CHEMBL2107094
C#CCOc1ccc(N)cc1C(=O)NCCCC,Delta,4.522878745280337,CHEMBL2107094
C#CCOc1ccc(N)cc1C(=O)NCCCC,H1,4.522878745280337,CHEMBL2107094
C#CCOc1ccc(NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c(-c2ccccc2)c1,D2,7.20137185853743,CHEMBL5399833
C#CCOc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2=O)N(CC#C)CC3,Delta,5.0,CHEMBL300023
C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,5HT1A,7.299299729609228,CHEMBL596885
C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,D2,5.0,CHEMBL596885
C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,5HT1A,7.259637310505756,CHEMBL591448
C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,D2,5.0,CHEMBL591448
C#CCSc1cc(OC)c(CCN)cc1OC,5HT2A,9.032004667137688,CHEMBL5592769
C#CCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(=O)O)[C@H]2O)c1=O,Kappa,6.886056647693163,CHEMBL2368773
C#CCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(=O)O)[C@H]2OC)c1=O,Kappa,6.585026652029182,CHEMBL2368775
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2c(C(F)(F)F)cc3c(N)ncnc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL4288324
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(-c3ccco3)c3c(N)ncnc32)[C@@H]1O,Kappa,4.769551078621726,CHEMBL4291736
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Br)c3c(Cl)ccnc32)[C@@H]1O,Kappa,6.251811972993799,CHEMBL4281512
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@@H]1O,Kappa,7.522878745280337,CHEMBL4287532
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(C(F)(F)F)c3c(N)ncnc32)[C@@H]1O,Kappa,6.443697499232712,CHEMBL4281102
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Cl)c3c(Cl)ccnc32)[C@@H]1O,Kappa,5.886056647693163,CHEMBL4292803
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Cl)c3c(N)ccnc32)[C@@H]1O,Kappa,5.267606240177031,CHEMBL4288972
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Cl)c3c(N)ncnc32)[C@@H]1O,Kappa,7.920818753952375,CHEMBL4276891
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(F)c3c(N)ncnc32)[C@@H]1O,Kappa,6.795880017344075,CHEMBL4277322
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(I)c3c(Cl)ccnc32)[C@@H]1O,Kappa,6.585026652029182,CHEMBL4289398
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(I)c3c(N)ccnc32)[C@@H]1O,Kappa,6.508638306165727,CHEMBL4281756
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(I)c3c(N)ncnc32)[C@@H]1O,Kappa,6.920818753952375,CHEMBL4295176
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc3c(Cl)ccnc32)[C@@H]1O,Kappa,4.0655015487564325,CHEMBL4278293
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc3c(N)ncnc32)[C@@H]1O,Kappa,6.1487416512809245,CHEMBL4284518
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(-c4ccc(C)cc4)ncnc32)[C@@H]1O,Kappa,3.812479279163537,CHEMBL4289054
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(-c4ccc(Cl)cc4)ncnc32)[C@@H]1O,Kappa,3.906578314837765,CHEMBL4280712
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(-c4ccc(F)cc4)ncnc32)[C@@H]1O,Kappa,3.6516951369518393,CHEMBL4285278
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(-c4ccc(OC)cc4)ncnc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL4288621
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(-c4ccccc4)ncnc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL4278380
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(Cl)nc(N)nc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL3785220
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL3786357
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)nc(N)nc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL3785697
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,Kappa,6.214670164989233,CHEMBL2094094
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H]1O,Kappa,3.9829666607012193,CHEMBL3787291
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@@H]1O,Kappa,4.657577319177793,CHEMBL3786405
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(OC)nc(Cl)nc32)[C@@H]1O,Kappa,3.677780705266081,CHEMBL3786058
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(OC)nc(N)nc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL3786547
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(OC)nc(OC)nc32)[C@@H]1O,Kappa,3.6020599913279625,CHEMBL3785685
C#C[C@H](CC(=O)O)NC(=O)CN1CC[C@H](CCc2ccc3c(n2)NCCC3)C1=O,5HT7,6.823908740944319,CHEMBL95987
C#C[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Kappa,5.2441251443275085,CHEMBL604208
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,5HT1A,4.522878745280337,CHEMBL1213583
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,5HT1A,4.522878745280337,CHEMBL1387
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,5HT1A,4.522878745280337,CHEMBL1868702
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,5HT2A,4.522878745280337,CHEMBL1868702
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,D2,4.522878745280337,CHEMBL1868702
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,Delta,4.522878745280337,CHEMBL1868702
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,H1,4.522878745280337,CHEMBL1868702
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,5HT1A,4.522878745280337,CHEMBL1531
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,5HT2A,4.522878745280337,CHEMBL1531
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,D2,4.522878745280337,CHEMBL1531
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,Delta,4.522878745280337,CHEMBL1531
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,H1,4.522878745280337,CHEMBL1531
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,5HT1A,5.0,CHEMBL1162
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,5HT2A,5.0,CHEMBL1162
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,D2,5.0,CHEMBL1162
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL1162
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,H1,5.0,CHEMBL1162
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,5HT1A,4.522878745280337,CHEMBL1389
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,5HT1A,4.522878745280337,CHEMBL241694
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,5HT1A,4.522878745280337,CHEMBL1533
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,5HT2A,4.522878745280337,CHEMBL1533
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,D2,4.522878745280337,CHEMBL1533
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,Delta,4.522878745280337,CHEMBL1533
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,H1,4.522878745280337,CHEMBL1533
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,5HT1A,4.522878745280337,CHEMBL2107431
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,5HT2A,4.522878745280337,CHEMBL2107431
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,D2,4.522878745280337,CHEMBL2107431
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL2107431
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,H1,4.522878745280337,CHEMBL2107431
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5HT1A,5.0,CHEMBL1479
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5HT2A,5.026528364651087,CHEMBL1479
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,D2,5.0,CHEMBL1479
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL1479
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,H1,5.0,CHEMBL1479
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5HT1A,5.0,CHEMBL691
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5HT2A,4.522878745280337,CHEMBL691
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5HT6,4.522878745280337,CHEMBL691
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,D2,5.0,CHEMBL691
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL691
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,H1,5.0,CHEMBL691
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,5HT1A,5.0,CHEMBL1201151
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,5HT2A,5.0,CHEMBL1201151
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,D2,5.0,CHEMBL1201151
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL1201151
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,H1,4.522878745280337,CHEMBL1201151
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,5HT1A,5.0,CHEMBL1201165
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,5HT2A,5.0,CHEMBL1201165
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,D2,5.0,CHEMBL1201165
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL1201165
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,H1,5.0,CHEMBL1201165
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,5HT1A,4.522878745280337,CHEMBL2103774
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,5HT2A,4.522878745280337,CHEMBL2103774
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,D2,4.522878745280337,CHEMBL2103774
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,Delta,4.522878745280337,CHEMBL2103774
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,H1,4.522878745280337,CHEMBL2103774
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,5HT1A,4.522878745280337,CHEMBL1200934
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,5HT2A,4.522878745280337,CHEMBL1200934
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,D2,4.522878745280337,CHEMBL1200934
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,Delta,4.522878745280337,CHEMBL1200934
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,H1,4.522878745280337,CHEMBL1200934
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,5HT1A,4.522878745280337,CHEMBL1201146
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,5HT1A,4.522878745280337,CHEMBL1200624
C#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,5HT1A,6.568636235841012,CHEMBL57176
C#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,D2,6.17504064063229,CHEMBL57176
C#Cc1cc(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)c(OC)c2ccccc12,D2,6.661653195187567,CHEMBL112833
C#Cc1cc(CN2CCN(c3ccccc3OC)CC2)c2cccccc1-2,D2,7.0707314012151805,CHEMBL2207632
C#Cc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,5HT2A,5.18309616062434,CHEMBL220115
C#Cc1ccc(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,D2,7.798439739412091,CHEMBL393365
C#Cc1ccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,D2,7.696272488392665,CHEMBL394292
C#Cc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,D2,6.698970004336019,CHEMBL241212
C#Cc1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,D2,7.239954835943578,CHEMBL241631
C#Cc1ccc2c(c1)CCN(CCCCN1CCN(c3ccccc3OC)CC1)C2=O,D2,7.837653043069112,CHEMBL1771114
C#Cc1ccc2cc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)sc2c1,D2,6.699991797446187,CHEMBL218368
C#Cc1ccc2sc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)cc2c1,D2,6.390000296157769,CHEMBL221397
C#Cc1cccc(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,D2,7.465350993942235,CHEMBL239733
C#Cc1cccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,D2,7.721848749616356,CHEMBL392437
C#Cc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,D2,6.9808886808156405,CHEMBL391256
C#Cc1cccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,D2,7.000870330788151,CHEMBL394473
C#Cc1cccc(NC2C3=C(OC2(C)C)C(=O)c2ccccc2C3=O)c1,5HT7,5.273272790973428,CHEMBL3984146
C#Cc1cccc(NC2C3=C(OC2(C)C)c2ccccc2C(=O)C3=O)c1,5HT7,5.6020599913279625,CHEMBL3904272
C#Cc1cccc(NC2CC(C)(C)OC3=C2C(=O)c2ccccc2C3=O)c1,5HT7,4.854182285508172,CHEMBL3926735
C#Cc1cccc(Nc2cc(C)nc3ccc(NC(=O)Nc4ccc(N(CCCl)CCCl)cc4)cc23)c1,Kappa,5.837827900530479,CHEMBL3291266
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5HT1A,4.522878745280337,CHEMBL553
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5HT2A,4.522878745280337,CHEMBL553
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,D2,4.522878745280337,CHEMBL553
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Delta,4.522878745280337,CHEMBL553
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,H1,4.522878745280337,CHEMBL553
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Kappa,4.127772555424433,CHEMBL553
C#Cc1cccc(Nc2ncnc3ccc(NC(=O)Nc4ccc(N(CCCl)CCCl)cc4)cc23)c1,Kappa,5.6401645176601125,CHEMBL1795969
C#Cc1cccc([C@@H]2CCCN(CCC)C2)c1,D2,6.66354026615147,CHEMBL93283
C#Cc1cccc([C@H]2C[C@@H]2CN)c1,5HT2A,5.0,CHEMBL450178
C#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)c(C)nn12,D2,4.6399203482970215,CHEMBL156851
C#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,D2,5.430000267796055,CHEMBL160952
C#Cc1ccccc1COc1ccc(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)cc1,Delta,0.49499999999557787,CHEMBL5195022
C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,D2,5.190557757502274,CHEMBL325104
C#Cc1cn(C/C=C2\OC(=O)C(O)=C2O)c(=O)[nH]c1=O,Kappa,4.638272163982407,CHEMBL228084
C#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,Kappa,5.337242168318426,CHEMBL228179
C#Cc1cn(CCOCP(=O)(N[C@@H](Cc2ccccc2)C(=O)OC(C)C)N[C@@H](Cc2ccccc2)C(=O)OC(C)C)c2ncnc(N)c12,Kappa,5.238824186844269,CHEMBL5440785
C#Cc1cn(COCCO)c(=O)[nH]c1=O,Kappa,3.6020599913279625,CHEMBL362344
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c2ncnc(N)c12,Kappa,6.7447274948966935,CHEMBL2069455
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c2ncnc(N)c12,Kappa,5.0,CHEMBL2069462
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@]2(C)F)c2nc(N)nc(N)c12,Kappa,4.0,CHEMBL1950233
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@]2(C)F)c2ncnc(N)c12,Kappa,4.0,CHEMBL1950231
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(=O)[nH]c1=O,Kappa,3.6020599913279625,CHEMBL2041078
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(=O)nc1N,Kappa,3.6020599913279625,CHEMBL2334558
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(C)nc(N)c12,Kappa,4.698970004336019,CHEMBL3126896
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)nc(OC)c12,Kappa,4.0,CHEMBL3126872
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(C)c12,Kappa,5.251811972993799,CHEMBL3126914
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N(C)C)c12,Kappa,7.045757490560675,CHEMBL3126905
